"id";"datetime";"temp";"dew";"difference";"windspeed";"conditions";"safe_factor"
2019;"11-07-2016";25.8;21.9;3.9;37.4;"Partially cloudy";""
2020;"12-07-2016";22.7;17.7;5.0;24.5;"Rain, Partially cloudy";""
2021;"13-07-2016";22.8;19.1;3.7;23.2;"Rain, Partially cloudy";""
2022;"14-07-2016";21.1;15.1;6.0;33.3;"Rain";""
2023;"15-07-2016";18.9;13.7;5.2;20.6;"Partially cloudy";""
2024;"16-07-2016";19.5;15.1;4.4;25.5;"Clear";""
2025;"17-07-2016";22.1;19.1;3.0;27.9;"Rain, Partially cloudy";""
2026;"18-07-2016";22.7;18.3;4.4;12.9;"Rain";""
2027;"19-07-2016";22.0;19.9;2.1;30.9;"Rain, Partially cloudy";""
2028;"20-07-2016";24.7;22.8;1.9;27.3;"Partially cloudy";""
2029;"21-07-2016";28.5;24.7;3.8;25.1;"Rain, Partially cloudy";""
2030;"22-07-2016";27.0;24.3;2.7;18.4;"Partially cloudy";""
2031;"23-07-2016";24.9;23.8;1.1;22.3;"Rain, Partially cloudy";""
2032;"24-07-2016";24.8;20.3;4.5;27.1;"Partially cloudy";""
2033;"25-07-2016";22.7;17.3;5.4;21.7;"Clear";""
2034;"26-07-2016";23.4;18.5;4.9;10.7;"Clear";""
2035;"27-07-2016";22.3;18.8;3.5;24.9;"Rain";""
2036;"28-07-2016";20.2;17.8;2.4;23.8;"Rain, Partially cloudy";""
2037;"29-07-2016";19.4;16.5;2.9;21.7;"Rain, Overcast";""
2038;"30-07-2016";20.7;17.7;3.0;11.0;"Rain, Partially cloudy";""
2039;"31-07-2016";22.2;19.3;2.9;21.6;"Rain, Partially cloudy";""
2040;"01-08-2016";22.6;20.4;2.2;26.9;"Rain, Partially cloudy";""
2041;"02-08-2016";23.7;21.1;2.6;15.5;"Rain, Partially cloudy";""
2042;"03-08-2016";24.3;21.0;3.3;18.0;"Partially cloudy";""
2043;"04-08-2016";24.0;21.7;2.3;24.7;"Rain, Partially cloudy";""
2044;"05-08-2016";20.0;15.1;4.9;26.8;"Clear";""
2045;"06-08-2016";19.3;14.2;5.1;16.2;"Clear";""
2046;"07-08-2016";19.2;15.2;4.0;9.0;"Clear";""
2047;"08-08-2016";20.0;16.5;3.5;18.5;"Partially cloudy";""
2048;"09-08-2016";23.2;20.0;3.2;17.9;"Partially cloudy";""
2049;"10-08-2016";24.8;22.0;2.8;23.5;"Partially cloudy";""
2050;"11-08-2016";24.0;21.9;2.1;27.8;"Rain, Partially cloudy";""
2051;"12-08-2016";21.0;20.1;0.9;26.4;"Rain, Partially cloudy";""
2052;"13-08-2016";21.4;17.4;4.0;22.0;"Partially cloudy";""
2053;"14-08-2016";21.1;16.2;4.9;14.5;"Clear";""
2054;"15-08-2016";20.0;16.2;3.8;11.3;"Clear";""
2055;"16-08-2016";22.2;17.7;4.5;35.2;"Rain, Partially cloudy";""
2056;"17-08-2016";22.7;18.5;4.2;31.7;"Rain, Partially cloudy";""
2057;"18-08-2016";22.7;20.0;2.7;23.0;"Rain, Partially cloudy";""
2058;"19-08-2016";19.8;18.7;1.1;18.4;"Rain, Partially cloudy";""
2059;"20-08-2016";17.9;15.3;2.6;30.8;"Rain, Partially cloudy";""
2060;"21-08-2016";16.7;11.5;5.2;23.4;"Clear";""
2061;"22-08-2016";19.1;13.8;5.3;41.7;"Clear";""
2062;"23-08-2016";20.0;17.1;2.9;37.6;"Rain, Partially cloudy";""
2063;"24-08-2016";22.4;20.1;2.3;20.0;"Rain, Partially cloudy";""
2064;"25-08-2016";19.6;15.1;4.5;17.9;"Clear";""
2065;"26-08-2016";16.6;14.1;2.5;11.2;"Rain, Partially cloudy";""
2066;"27-08-2016";18.9;16.9;2.0;15.9;"Rain, Partially cloudy";""
2067;"28-08-2016";21.6;19.2;2.4;20.0;"Partially cloudy";""
2068;"29-08-2016";21.6;20.1;1.5;14.4;"Rain, Partially cloudy";""
2069;"30-08-2016";21.3;18.7;2.6;18.1;"Rain, Partially cloudy";""
2070;"31-08-2016";18.4;13.2;5.2;16.2;"Clear";""
2071;"01-09-2016";16.7;11.5;5.2;19.5;"Clear";""
2072;"02-09-2016";15.9;11.6;4.3;19.7;"Clear";""
2073;"03-09-2016";17.3;12.9;4.4;26.9;"Partially cloudy";""
2074;"04-09-2016";19.8;15.2;4.6;34.4;"Partially cloudy";""
2075;"05-09-2016";23.1;19.0;4.1;31.0;"Rain, Partially cloudy";""
2076;"06-09-2016";25.4;22.2;3.2;20.1;"Rain, Partially cloudy";""
2077;"07-09-2016";21.6;20.0;1.6;16.1;"Rain, Partially cloudy";""
2078;"08-09-2016";20.8;15.9;4.9;21.5;"Partially cloudy";""
2079;"09-09-2016";18.3;16.7;1.6;18.4;"Rain, Partially cloudy";""
2080;"10-09-2016";16.1;10.9;5.2;34.1;"Rain, Partially cloudy";""
2081;"11-09-2016";16.9;10.8;6.1;36.0;"Clear";""
2082;"12-09-2016";20.2;15.1;5.1;28.6;"Rain, Partially cloudy";""
2083;"13-09-2016";16.2;13.1;3.1;23.9;"Rain, Partially cloudy";""
2084;"14-09-2016";15.6;9.7;5.9;11.2;"Partially cloudy";""
2085;"15-09-2016";17.9;14.8;3.1;36.9;"Rain, Partially cloudy";""
2086;"16-09-2016";18.7;15.6;3.1;23.0;"Rain, Partially cloudy";""
2087;"17-09-2016";15.9;13.1;2.8;24.8;"Rain, Partially cloudy";""
2088;"18-09-2016";19.2;12.9;6.3;32.8;"Clear";""
2089;"19-09-2016";20.4;13.3;7.1;20.6;"Clear";""
2090;"20-09-2016";20.2;11.1;9.1;28.1;"Rain";""
2091;"21-09-2016";23.0;20.2;2.8;28.9;"Rain, Partially cloudy";""
2092;"22-09-2016";19.7;17.9;1.8;43.8;"Rain, Partially cloudy";""
2093;"23-09-2016";19.1;18.6;0.5;22.0;"Rain, Overcast";""
2094;"24-09-2016";21.2;18.6;2.6;28.8;"Rain, Partially cloudy";""
2095;"25-09-2016";17.2;13.9;3.3;35.7;"Rain, Partially cloudy";""
2096;"26-09-2016";13.2;2.8;10.4;44.8;"Clear";""
2097;"27-09-2016";12.8;2.4;10.4;37.4;"Clear";""
2098;"28-09-2016";12.2;8.0;4.2;30.9;"Partially cloudy";""
2099;"29-09-2016";13.8;8.4;5.4;21.5;"Partially cloudy";""
2100;"30-09-2016";14.1;10.1;4.0;17.8;"Partially cloudy";""
2101;"01-10-2016";15.8;12.2;3.6;16.0;"Partially cloudy";""
2102;"02-10-2016";14.8;9.0;5.8;11.6;"Clear";""
2103;"03-10-2016";15.0;9.7;5.3;23.4;"Clear";""
2104;"04-10-2016";17.9;12.7;5.2;34.5;"Rain, Partially cloudy";""
2105;"05-10-2016";16.2;10.3;5.9;26.8;"Rain, Partially cloudy";""
2106;"06-10-2016";12.9;9.1;3.8;30.4;"Rain, Partially cloudy";""
2107;"07-10-2016";7.8;2.4;5.4;39.9;"Rain, Partially cloudy";""
2108;"08-10-2016";8.3;2.4;5.9;20.8;"Clear";""
2109;"09-10-2016";8.9;2.3;6.6;16.5;"Clear";""
2110;"10-10-2016";13.6;7.5;6.1;34.5;"Partially cloudy";""
2111;"11-10-2016";16.3;11.4;4.9;28.4;"Rain, Partially cloudy";""
2112;"12-10-2016";6.2;2.7;3.5;35.9;"Rain, Partially cloudy";""
2113;"13-10-2016";4.1;-1.7;5.8;20.6;"Clear";""
2114;"14-10-2016";9.6;6.9;2.7;39.3;"Partially cloudy";""
2115;"15-10-2016";18.4;15.6;2.8;35.3;"Overcast";""
2116;"16-10-2016";16.4;12.9;3.5;28.6;"Partially cloudy";""
2117;"17-10-2016";19.9;17.6;2.3;19.0;"Partially cloudy";""
2118;"18-10-2016";14.1;8.6;5.5;33.8;"Partially cloudy";""
2119;"19-10-2016";10.5;6.0;4.5;25.0;"Clear";""
2120;"20-10-2016";5.8;0.4;5.4;26.4;"Partially cloudy";""
2121;"21-10-2016";5.3;0.0;5.3;20.0;"Partially cloudy";""
2122;"22-10-2016";10.1;2.6;7.5;16.4;"Clear";""
2123;"23-10-2016";10.3;3.9;6.4;40.3;"Clear";""
2124;"24-10-2016";6.2;0.9;5.3;16.0;"Clear";""
2125;"25-10-2016";8.9;3.0;5.9;36.8;"Rain, Partially cloudy";""
2126;"26-10-2016";6.8;5.9;0.9;37.9;"Rain, Overcast";""
2127;"27-10-2016";7.2;5.7;1.5;21.9;"Partially cloudy";""
2128;"28-10-2016";13.8;11.1;2.7;38.5;"Partially cloudy";""
2129;"29-10-2016";11.4;9.6;1.8;30.8;"Partially cloudy";""
2130;"30-10-2016";6.8;4.0;2.8;27.5;"Partially cloudy";""
2131;"31-10-2016";9.6;8.5;1.1;38.0;"Partially cloudy";""
2132;"01-11-2016";11.8;6.9;4.9;16.3;"Clear";""
2133;"02-11-2016";10.7;6.3;4.4;16.4;"Clear";""
2134;"03-11-2016";9.5;4.0;5.5;21.5;"Clear";""
2135;"04-11-2016";9.5;3.7;5.8;20.1;"Clear";""
2136;"05-11-2016";10.6;5.3;5.3;11.8;"Clear";""
2137;"06-11-2016";10.6;4.5;6.1;34.5;"Clear";""
2138;"07-11-2016";9.5;4.5;5.0;16.7;"Clear";""
2139;"08-11-2016";8.0;3.0;5.0;34.2;"Clear";""
2140;"09-11-2016";6.0;0.3;5.7;21.7;"Clear";""
2141;"10-11-2016";10.5;3.3;7.2;27.0;"Clear";""
2142;"11-11-2016";4.6;-0.6;5.2;25.2;"Clear";""
2143;"12-11-2016";3.9;-1.3;5.2;31.0;"Clear";""
2144;"13-11-2016";9.1;1.5;7.6;41.5;"Clear";""
2145;"14-11-2016";6.1;3.3;2.8;28.9;"Partially cloudy";""
2146;"15-11-2016";6.1;2.8;3.3;28.8;"Partially cloudy";""
2147;"16-11-2016";7.7;3.0;4.7;35.2;"Clear";""
2148;"17-11-2016";11.7;7.0;4.7;20.0;"Clear";""
2149;"18-11-2016";4.1;2.4;1.7;56.4;"Rain, Partially cloudy";""
2150;"19-11-2016";-2.7;-7.7;5.0;48.4;"Partially cloudy";""
2151;"20-11-2016";-4.4;-9.0;4.6;14.4;"Clear";""
2152;"21-11-2016";-1.2;-7.9;6.7;25.6;"Clear";""
2153;"22-11-2016";1.4;-2.1;3.5;33.2;"Rain, Overcast";""
2154;"23-11-2016";1.8;0.8;1.0;28.7;"Rain, Overcast";""
2155;"24-11-2016";1.8;-0.5;2.3;20.8;"Overcast";""
2156;"25-11-2016";1.3;-0.4;1.7;18.0;"Partially cloudy";""
2157;"26-11-2016";1.6;-0.4;2.0;22.4;"Clear";""
2158;"27-11-2016";1.7;1.0;0.7;39.5;"Rain, Partially cloudy";""
2159;"28-11-2016";8.8;6.2;2.6;44.1;"Rain, Partially cloudy";""
2160;"29-11-2016";2.1;-1.6;3.7;42.0;"Overcast";""
2161;"30-11-2016";0.9;-0.2;1.1;28.7;"Rain, Overcast";""
2162;"01-12-2016";0.9;-0.4;1.3;30.0;"Overcast";""
2163;"02-12-2016";-0.6;-3.5;2.9;25.2;"Overcast";""
2164;"03-12-2016";0.2;-2.7;2.9;18.0;"Snow, Overcast";""
2165;"04-12-2016";0.6;-0.3;0.9;24.5;"Snow, Partially cloudy";""
2166;"05-12-2016";0.5;-0.4;0.9;33.6;"Snow, Partially cloudy";""
2167;"06-12-2016";-4.0;-7.6;3.6;45.4;"Snow, Partially cloudy";""
2168;"07-12-2016";-8.7;-13.0;4.3;40.4;"Partially cloudy";""
2169;"08-12-2016";-9.0;-12.8;3.8;42.0;"Partially cloudy";""
2170;"09-12-2016";-9.3;-12.7;3.4;21.9;"Partially cloudy";""
2171;"10-12-2016";-9.6;-11.7;2.1;23.8;"Snow, Partially cloudy";""
2172;"11-12-2016";-5.9;-7.8;1.9;36.3;"Snow, Overcast";""
2173;"12-12-2016";-15.3;-18.2;2.9;32.7;"Partially cloudy";""
2174;"13-12-2016";-15.9;-20.3;4.4;33.4;"Clear";""
2175;"14-12-2016";-13.5;-19.1;5.6;49.0;"Partially cloudy";""
2176;"15-12-2016";-17.9;-22.3;4.4;23.5;"Partially cloudy";""
2177;"16-12-2016";-11.1;-13.4;2.3;24.1;"Snow, Overcast";""
2178;"17-12-2016";-15.5;-18.2;2.7;43.8;"Partially cloudy";""
2179;"18-12-2016";-24.0;-27.7;3.7;30.5;"Clear";""
2180;"19-12-2016";-12.1;-15.8;3.7;39.9;"Clear";""
2181;"20-12-2016";-3.0;-7.1;4.1;38.3;"Clear";""
2182;"21-12-2016";-0.9;-4.1;3.2;49.8;"Partially cloudy";""
2183;"22-12-2016";-2.9;-5.9;3.0;29.0;"Clear";""
2184;"23-12-2016";0.1;-1.5;1.6;28.7;"Snow, Partially cloudy";""
2185;"24-12-2016";-1.7;-2.4;0.7;27.0;"Partially cloudy";""
2186;"25-12-2016";0.5;0.0;0.5;50.1;"Rain, Overcast";""
2187;"26-12-2016";-3.6;-7.6;4.0;53.3;"Partially cloudy";""
2188;"27-12-2016";-5.9;-9.3;3.4;33.7;"Partially cloudy";""
2189;"28-12-2016";-0.6;-4.2;3.6;34.8;"Clear";""
2190;"29-12-2016";-2.0;-6.0;4.0;52.3;"Partially cloudy";""
2191;"30-12-2016";-3.5;-6.5;3.0;30.5;"Partially cloudy";""
2192;"31-12-2016";-4.0;-7.5;3.5;44.5;"Partially cloudy";""
